millis,aX,aY,aZ,gX,gY,gZ
126672,-0.430,1.699,-0.117,-130.920,360.657,-82.214
126681,-0.515,1.564,-0.309,-139.648,360.901,-109.070
126690,-0.578,1.396,-0.542,-129.700,348.145,-141.052
126698,-0.633,1.280,-0.792,-117.432,317.566,-169.128
126707,-0.665,1.131,-1.007,-112.793,272.583,-190.796
126716,-0.679,0.999,-1.131,-116.150,223.083,-205.261
126725,-0.709,0.855,-1.239,-116.943,174.988,-213.928
126734,-0.721,0.701,-1.283,-112.366,129.944,-219.727
126743,-0.701,0.541,-1.287,-103.455,88.684,-223.938
126751,-0.666,0.400,-1.255,-92.773,52.124,-224.548
126760,-0.646,0.264,-1.201,-80.872,22.583,-222.595
126769,-0.635,0.148,-1.135,-69.885,-0.854,-219.116
126778,-0.620,0.037,-1.065,-60.791,-22.217,-214.783
126786,-0.603,-0.036,-1.017,-54.993,-42.969,-208.801
126795,-0.593,-0.097,-0.981,-52.856,-62.988,-202.209
126804,-0.584,-0.150,-0.945,-54.321,-81.848,-196.106
126813,-0.598,-0.206,-0.919,-56.458,-100.281,-189.514
126821,-0.632,-0.263,-0.896,-56.946,-117.920,-185.059
126830,-0.716,-0.352,-0.904,-54.504,-135.315,-184.387
126839,-0.787,-0.466,-0.927,-49.377,-155.273,-188.538
126847,-0.881,-0.582,-0.917,-44.250,-180.115,-193.420
126856,-0.978,-0.802,-0.999,-41.016,-212.036,-193.359
126865,-1.162,-1.021,-0.984,-39.490,-238.281,-191.345
126874,-1.261,-1.285,-0.953,-46.875,-259.705,-188.721
126883,-1.391,-1.571,-0.792,-62.317,-286.560,-182.068
126892,-1.512,-1.963,-0.522,-79.895,-307.556,-169.495
126900,-1.587,-2.373,-0.154,-97.290,-319.763,-149.902
126909,-1.624,-2.746,0.235,-113.525,-325.378,-117.920
126918,-1.608,-3.047,0.785,-131.714,-323.364,-70.313
126926,-1.586,-3.011,1.328,-150.574,-310.913,-4.822
126935,-1.643,-2.482,1.738,-160.461,-293.884,67.505
126944,-1.705,-1.788,2.064,-147.522,-281.677,122.803
126953,-1.608,-1.090,2.465,-114.807,-281.677,149.292
126962,-1.472,-0.703,2.871,-69.702,-284.790,146.545
126971,-1.337,-0.560,3.239,-40.100,-271.729,134.888
126979,-1.065,-0.549,3.520,-44.067,-240.967,128.357
126988,-0.958,-0.426,3.500,-61.707,-192.078,124.878
126997,-0.807,-0.532,3.686,-65.308,-120.483,112.671
127005,-0.851,-0.659,3.385,-62.317,-90.454,100.647
127014,-0.785,-0.877,2.936,-43.091,-48.462,96.008
127023,-0.758,-0.798,2.511,-36.926,-7.080,106.262
127032,-0.707,-0.531,2.279,-42.664,7.996,127.075
127041,-0.577,-0.136,2.126,-38.452,10.925,143.372
127049,-0.442,0.222,2.319,-23.132,7.263,151.733
127058,-0.307,0.435,2.429,3.418,6.958,153.687
127067,-0.198,0.542,2.402,32.288,7.874,146.301
127075,-0.106,0.577,2.341,55.969,17.761,137.329
127084,-0.042,0.727,2.238,64.636,29.358,134.399
127093,0.003,0.902,2.077,65.002,41.931,131.104
127102,0.043,1.050,1.922,63.782,52.612,124.268
127111,0.055,1.082,1.816,60.242,59.143,113.037
127120,0.073,1.130,1.693,50.598,62.622,102.661
127128,0.043,1.135,1.531,43.518,68.665,94.543
127137,-0.025,1.139,1.351,40.649,70.374,85.632
127146,0.021,1.076,1.264,42.114,69.641,77.881
127154,0.001,1.035,1.166,41.565,62.195,68.787
127163,0.016,0.986,1.066,35.400,57.922,63.232
127172,0.013,0.954,1.021,21.423,55.176,58.472
127181,0.012,0.925,1.011,9.033,52.185,53.772
127190,-0.000,0.864,0.965,6.653,50.110,48.096
127199,-0.005,0.799,0.894,7.935,46.326,42.236
127207,-0.017,0.748,0.870,11.780,41.748,37.292
127216,-0.024,0.738,0.835,15.747,36.743,33.569
127225,-0.031,0.692,0.855,14.954,31.189,28.625
127233,-0.034,0.626,0.872,13.794,26.428,22.095
127242,-0.033,0.573,0.897,10.498,24.231,16.174
127251,-0.036,0.491,0.926,7.080,23.865,9.705
127260,-0.048,0.369,0.948,4.883,23.010,3.357
127269,-0.063,0.256,0.951,5.127,22.705,-1.648
127277,-0.073,0.171,0.926,6.653,22.949,-4.944
127286,-0.069,0.094,0.897,7.080,22.217,-7.935
127295,-0.062,0.001,0.881,5.493,21.667,-9.949
127303,-0.051,-0.070,0.874,2.258,21.179,-10.254
127312,-0.034,-0.113,0.859,0.183,20.813,-8.850
127321,-0.006,-0.135,0.826,1.770,19.043,-7.263
127330,0.019,-0.145,0.803,3.784,15.259,-5.615
127339,0.045,-0.142,0.796,5.127,10.925,-4.456
127348,0.070,-0.144,0.793,4.761,7.996,-3.479
127356,0.088,-0.135,0.812,1.587,5.554,-2.197
127365,0.098,-0.128,0.835,-1.709,3.540,-0.977
127374,0.104,-0.134,0.849,-3.235,2.136,-0.183
127383,0.101,-0.128,0.858,-2.991,1.282,0.671
127391,0.111,-0.110,0.884,-1.587,0.366,1.282
127400,0.117,-0.111,0.923,-0.549,-0.549,1.648
127409,0.122,-0.105,0.951,0.732,-0.488,2.014
127418,0.116,-0.107,0.947,3.906,-0.183,2.808
127427,0.096,-0.107,0.934,7.507,0.000,3.418
127435,0.082,-0.118,0.933,10.986,-1.160,3.723
127444,0.077,-0.141,0.950,12.573,-3.174,4.272
127453,0.070,-0.153,0.968,13.123,-4.944,5.615
127461,0.063,-0.139,0.978,14.587,-5.249,7.568
127470,0.058,-0.074,0.987,16.296,-5.005,8.484
127479,0.067,-0.032,0.993,15.320,-3.601,7.080
127488,0.068,-0.032,1.014,6.653,-1.587,4.822
127497,0.061,-0.060,1.053,-3.906,1.648,3.235
