aX,aY,aZ,gX,gY,gZ,millis
2.826,2.795,0.691,26.733,-146.484,343.018,
3.466,3.802,0.656,36.804,-140.564,282.532,
3.722,3.983,0.83,30.945,-117.92,158.813,
3.442,3.556,1.175,-8.667,-81.604,5.188,
2.712,2.888,1.335,-58.655,-34.973,-132.874,
1.786,2.153,1.592,-81.787,1.709,-230.347,
0.91,1.415,1.566,-64.026,23.193,-285.095,
-0.036,0.772,1.568,-47.058,41.504,-311.646,
-1.058,0.146,1.618,-34.18,50.171,-322.388,
-2.007,-0.55,1.787,-22.949,51.697,-314.514,
-2.837,-1.088,2.204,-25.085,58.533,-283.875,
-3.46,-1.552,2.477,-24.231,68.542,-229.492,
-3.599,-1.796,2.322,-17.212,101.44,-162.17,
-3.346,-1.771,2.269,-13.977,141.296,-101.013,
-2.875,-1.969,1.645,15.625,166.992,-49.255,
-2.368,-1.923,0.99,44.495,181.58,-0.244,
-1.911,-1.787,0.381,64.148,169.861,50.415,
-1.369,-1.555,0.029,67.017,133.057,105.286,
-0.714,-1.285,-0.148,63.354,79.651,163.147,
0.006,-0.876,-0.235,56.824,26.917,219.971,
0.84,-0.389,-0.289,42.664,-14.648,264.771,
1.796,0.249,-0.311,35.217,-54.077,302.429,
2.54,1.246,-0.447,41.809,-101.379,336.365,
3.105,2.718,-0.543,52.979,-141.785,343.445,
3.523,3.685,-0.539,72.937,-170.105,288.818,
3.573,3.626,-0.094,74.341,-189.209,164.673,
3.133,3.118,0.753,14.587,-178.345,11.414,
2.299,2.648,1.392,-63.538,-130.798,-122.192,
1.366,2.028,1.719,-97.473,-68.542,-218.323,
0.359,1.28,1.811,-93.689,-28.564,-275.635,
-0.615,0.565,2.066,-75.684,-2.075,-301.208,
-1.501,-0.203,2.244,-47.668,12.939,-303.772,
-2.276,-0.906,2.512,-34.363,34.485,-287.354,
-2.802,-1.364,2.771,-29.907,56.946,-247.07,
-3.139,-1.643,2.783,-14.709,85.693,-188.538,
-3.049,-1.924,2.338,15.137,124.39,-123.535,
-2.651,-1.995,1.77,36.987,162.964,-60.242,
-2.159,-1.984,1.049,55.725,180.298,-0.366,
-1.606,-1.757,0.396,67.383,175.476,56.58,
-1.097,-1.415,-0.036,66.772,145.63,108.826,
-0.541,-1.019,-0.247,55.481,93.872,157.837,
0.042,-0.568,-0.28,46.143,37.048,202.148,
0.867,-0.169,-0.131,45.288,-15.381,235.474,
1.714,0.411,0.067,51.086,-66.345,267.212,
2.338,1.501,0.167,63.599,-114.99,296.936,
2.831,2.709,0.143,79.712,-149.109,291.87,
3.193,3.384,0.289,90.332,-169.739,226.807,
3.244,3.343,0.55,67.017,-161.255,112.244,
2.851,2.937,0.953,-1.221,-112.915,-22.278,
2.15,2.493,1.313,-55.908,-56.213,-143.005,
1.243,1.839,1.232,-53.528,-10.376,-232.483,
0.359,1.151,1.195,-50.659,24.658,-288.94,
-0.574,0.354,1.312,-55.115,52.49,-321.045,
-1.506,-0.493,1.494,-52.307,64.331,-328.918,
-2.195,-1.25,1.851,-43.762,70.251,-305.847,
-2.788,-1.855,2.061,-27.344,68.909,-251.343,
-3.067,-2.25,1.972,-3.296,74.768,-178.955,
-2.996,-2.317,1.731,9.338,86.792,-101.99,
-2.648,-2.194,1.479,17.883,93.933,-31.311,
-2.094,-2.073,1.029,32.837,92.59,30.701,
-1.552,-1.73,0.708,36.316,87.341,86.609,
-0.995,-1.317,0.44,35.034,65.002,138.794,
-0.454,-0.839,0.262,27.771,27.161,186.707,
0.109,-0.405,0.258,20.203,-17.029,224.976,
0.869,0.105,0.557,17.395,-61.89,252.747,
1.474,0.838,0.83,32.104,-115.417,281.799,
2.035,1.753,1.039,58.96,-153.931,302.612,
2.676,2.755,1.156,81.848,-163.208,290.894,
3.155,3.28,1.143,92.896,-136.169,217.285,
3.287,3.196,1.019,69.214,-84.351,90.21,
2.894,2.729,0.983,7.507,-20.935,-49.927,
2.273,2.207,1.097,-41.565,35.095,-164.368,
1.453,1.568,0.895,-48.645,68.542,-240.356,
0.675,0.911,0.783,-51.941,89.111,-285.156,
-0.211,0.176,0.765,-53.284,90.515,-306.03,
-1.064,-0.62,0.877,-49.683,76.965,-306.274,
-1.704,-1.353,1.181,-50.598,64.026,-280.151,
-2.342,-1.811,1.554,-50.781,46.387,-223.572,
-2.748,-2.065,1.79,-39.795,40.955,-147.156,
-2.838,-2.001,1.789,-31.677,52.124,-72.998,
-2.565,-1.888,1.566,-26.245,71.045,-13.0,
-2.108,-1.663,1.276,-21.667,87.524,31.677,
-1.567,-1.457,0.946,-9.277,88.623,70.618,
-1.013,-1.176,0.644,6.653,76.965,110.718,
-0.452,-0.817,0.497,16.174,54.626,151.123,
0.183,-0.495,0.472,18.921,27.344,191.406,
0.819,0.001,0.575,21.301,-6.653,230.957,
1.268,0.7,0.625,41.443,-51.941,270.264,
1.686,1.387,0.621,73.975,-91.98,295.41,
2.005,1.936,0.682,93.811,-118.225,290.222,
2.202,2.183,0.768,91.858,-117.737,250.122,
2.217,2.133,0.841,57.251,-82.886,185.547,
2.064,1.953,0.85,3.235,-26.489,114.563,
1.763,1.719,0.942,-46.997,30.884,44.922,
1.268,1.282,0.714,-72.205,66.04,-12.634,
1.007,0.892,0.627,-94.604,98.389,-51.636,
0.682,0.369,0.649,-121.399,124.756,-78.369,
0.346,-0.061,0.68,-142.09,141.968,-92.773,
0.042,-0.452,0.755,-154.602,156.25,-95.459,
-0.264,-0.909,0.916,-159.302,154.663,-95.886,
-0.521,-1.369,1.248,-161.743,137.146,-93.567,
-0.825,-1.729,1.728,-156.555,106.445,-82.764,
-1.166,-2.089,2.177,-137.634,69.458,-60.791,
-1.36,-2.287,2.567,-113.159,47.546,-24.048,
-1.368,-2.272,2.746,-83.923,55.603,23.437,
-1.255,-2.059,2.611,-55.115,85.815,75.256,
-1.021,-1.645,2.315,-26.001,118.103,126.648,
-0.658,-1.03,1.914,2.747,133.301,180.847,
-0.241,-0.28,1.529,31.433,132.812,226.562,
0.104,0.48,1.176,60.608,113.586,252.502,
0.353,1.209,0.844,87.097,88.928,259.521,
0.551,1.783,0.491,102.966,73.12,254.028,
0.819,2.313,0.16,103.027,69.946,242.187,
1.086,2.79,-0.133,93.689,69.58,217.529,
1.197,3.181,-0.591,80.75,51.025,128.967,
1.432,3.361,-0.795,56.519,42.725,87.524,
1.47,3.286,-0.866,14.343,28.32,32.532,
1.325,3.032,-0.815,-18.494,3.845,-27.283,
1.18,2.681,-0.787,-39.551,-15.686,-79.834,
0.966,2.284,-0.713,-63.354,-31.433,-124.39,
0.665,1.875,-0.537,-91.003,-43.945,-163.208,
0.341,1.417,-0.284,-118.469,-53.65,-193.787,
0.045,0.897,0.045,-143.616,-58.472,-214.661,
-0.243,0.39,0.453,-166.931,-61.279,-223.999,
-0.436,-0.061,0.936,-183.289,-64.636,-220.886,
-0.555,-0.479,1.446,-183.35,-71.106,-206.97,
-0.639,-0.87,1.86,-163.696,-79.59,-186.096,
-0.621,-1.309,2.211,-130.249,-85.388,-160.767,
-0.498,-1.796,2.499,-97.656,-83.557,-133.728,
-0.44,-2.164,2.749,-75.012,-72.449,-104.919,
-0.392,-2.257,2.823,-58.105,-51.88,-72.449,
-0.311,-2.324,2.87,-40.833,-25.208,-37.476,
-0.331,-2.19,2.686,-6.409,-7.874,-2.563,
-0.225,-1.934,2.403,28.259,5.798,40.222,
-0.115,-1.614,2.128,53.284,21.301,85.083,
-0.0,-1.214,1.829,76.782,36.865,128.784,
0.115,-0.736,1.518,99.976,49.561,169.006,
0.168,-0.207,1.174,120.117,59.631,201.355,
0.132,0.335,0.804,133.179,62.256,223.511,
0.119,0.874,0.497,135.376,58.533,237.122,
0.181,1.524,0.262,131.165,55.237,241.333,
0.33,2.042,0.021,132.324,47.424,229.431,
0.515,2.337,-0.133,135.376,28.076,202.026,
0.67,2.516,-0.07,129.578,4.089,166.016,
0.62,2.625,-0.145,120.85,-15.381,129.456,
0.78,2.897,-0.127,93.445,-27.649,101.074,
0.909,2.972,-0.007,65.002,-40.283,65.735,
0.911,2.863,0.071,49.744,-49.744,21.057,
0.888,2.652,0.026,37.415,-54.81,-21.545,
0.861,2.422,-0.001,13.123,-54.871,-62.5,
0.81,2.133,0.047,-19.531,-55.847,-104.309,
0.761,1.723,0.195,-48.218,-58.35,-143.555,
0.711,1.214,0.382,-72.266,-58.655,-177.429,
0.594,0.691,0.587,-96.558,-54.626,-205.2,
0.426,0.159,0.814,-120.789,-45.654,-225.342,
0.232,-0.382,1.082,-144.104,-33.02,-234.558,
0.035,-0.868,1.45,-162.476,-22.949,-233.276,
-0.148,-1.33,1.866,-163.33,-21.362,-221.436,
-0.297,-1.747,2.236,-140.381,-25.208,-196.411,
-0.42,-2.061,2.485,-101.563,-25.208,-158.63,
-0.553,-2.186,2.511,-58.105,-19.104,-112.305,
-0.59,-2.334,2.62,-24.231,-5.737,-59.57,
-0.654,-2.239,2.469,17.456,9.888,-3.967,
-0.552,-1.981,2.165,51.086,32.837,56.03,
-0.474,-1.629,1.827,71.045,53.406,105.469,
-0.413,-1.261,1.45,88.013,63.66,143.433,
-0.387,-0.843,1.093,97.9,64.453,174.438,
-0.337,-0.381,0.838,96.924,60.547,200.867,
-0.262,0.076,0.61,94.238,54.932,223.389,
-0.186,0.587,0.418,93.689,48.95,241.516,
-0.066,1.207,0.264,95.581,41.138,254.822,
0.106,1.962,0.134,105.652,28.87,259.399,
0.311,2.599,0.006,129.578,10.193,246.948,
0.602,3.009,0.16,158.752,-17.395,216.797,
0.579,2.908,-0.026,184.265,-47.241,168.701,
0.862,3.012,-0.038,158.142,-60.73,118.103,
0.897,2.97,0.184,99.67,-69.58,57.373,
0.816,2.788,0.331,50.354,-69.397,-9.338,
0.758,2.452,0.338,18.433,-62.378,-64.026,
0.837,2.045,0.354,-8.606,-56.885,-104.675,
0.88,1.603,0.426,-31.494,-57.434,-139.099,
0.842,1.039,0.5,-43.396,-61.096,-171.875,
0.741,0.423,0.628,-51.025,-63.66,-199.707,
0.557,-0.223,0.825,-62.988,-62.378,-218.811,
0.305,-0.888,1.171,-80.322,-59.387,-231.14,
-0.034,-1.467,1.671,-101.013,-54.199,-233.032,
-0.299,-1.917,2.138,-110.962,-44.128,-216.064,
-0.5,-2.197,2.51,-99.548,-29.175,-180.359,
-0.701,-2.26,2.615,-69.397,-12.573,-130.92,
-0.772,-2.357,2.671,-35.767,9.46,-72.693,
-0.875,-2.196,2.471,9.094,27.344,-9.216,
-0.784,-1.881,2.19,45.593,46.692,61.096,
-0.69,-1.444,1.882,67.627,65.125,121.948,
-0.628,-0.967,1.43,86.548,79.468,167.358,
-0.513,-0.44,0.99,98.572,88.745,199.829,
-0.377,0.194,0.615,97.961,89.844,220.764,
-0.145,0.899,0.297,92.346,83.557,228.455,
0.131,1.568,0.057,88.806,64.148,218.567,
0.404,2.06,-0.043,85.51,31.555,193.054,
0.587,2.353,0.015,74.463,-2.991,157.776,
0.785,2.534,0.328,66.467,-30.64,121.216,
0.775,2.756,0.301,69.824,-44.617,87.952,
0.969,2.848,0.401,56.641,-42.053,57.19,
0.961,2.694,0.412,41.138,-41.687,12.451,
0.94,2.336,0.354,25.879,-34.485,-35.95,
0.997,1.902,0.323,-0.549,-25.94,-79.163,
1.045,1.449,0.398,-37.537,-18.433,-119.568,
1.006,0.931,0.538,-69.58,-13.306,-160.217,
0.881,0.318,0.677,-85.693,-13.184,-197.266,
0.651,-0.392,0.857,-93.933,-12.939,-225.098,
0.235,-1.047,1.17,-106.506,-14.282,-243.53,
-0.222,-1.586,1.617,-123.718,-15.381,-245.117,
-0.571,-1.973,2.103,-134.155,-5.737,-225.098,
-0.834,-2.193,2.474,-124.146,12.512,-184.387,
-0.986,-2.347,2.461,-94.299,37.903,-126.221,
-0.983,-2.384,2.379,-57.983,66.406,-55.725,
-0.965,-2.097,2.098,-5.92,74.585,22.217,
-0.771,-1.704,1.767,40.283,76.111,101.685,
-0.664,-1.196,1.44,71.655,72.632,164.551,
-0.568,-0.576,1.034,92.224,69.458,209.778,
-0.408,0.098,0.664,100.159,67.261,236.694,
-0.188,0.856,0.356,98.328,60.12,243.774,
0.079,1.485,0.127,96.802,44.25,229.065,
0.303,1.884,0.004,94.482,18.127,195.251,
0.423,2.078,0.039,80.627,-8.118,152.283,
0.571,2.152,0.302,66.895,-28.992,112.061,
0.5,2.225,0.297,63.538,-40.71,79.346,
0.694,2.365,0.411,45.898,-39.124,55.664,
0.751,2.323,0.469,31.677,-41.382,23.376,
0.736,2.119,0.439,24.902,-37.903,-14.16,
0.775,1.847,0.362,11.78,-32.959,-49.133,
0.889,1.508,0.391,-13.245,-30.64,-82.153,
0.948,1.083,0.521,-43.335,-30.884,-115.417,
0.341,-1.322,1.404,-105.286,-5.676,-186.951,
0.141,-1.668,1.74,-98.633,-8.85,-171.997,
-0.089,-1.811,2.105,-80.994,-13.855,-146.973,
-0.277,-2.047,2.389,-55.725,-9.216,-108.765,
-0.445,-2.15,2.403,-20.569,8.728,-58.96,
-0.527,-1.994,2.197,20.935,31.616,4.761,
-0.447,-1.676,1.946,46.509,54.932,73.914,
-0.416,-1.271,1.729,64.758,68.726,132.568,
-0.418,-0.801,1.439,87.341,75.378,180.237,
-0.368,-0.321,1.095,107.239,80.383,216.431,
-0.34,0.208,0.777,112.122,80.994,237.366,
-0.293,0.785,0.503,106.14,77.881,244.019,
-0.15,1.338,0.284,98.755,69.397,236.633,
0.034,1.77,0.118,93.201,53.04,212.83,
0.174,2.035,0.045,85.388,29.907,175.964,
0.321,2.155,0.164,78.918,4.639,134.949,
0.245,2.16,0.081,76.782,-13.428,98.694,
0.455,2.323,0.109,51.392,-20.447,72.815,
0.556,2.349,0.197,24.597,-29.114,40.649,
0.583,2.215,0.21,10.254,-33.142,1.831,
0.616,2.006,0.164,-1.709,-36.011,-33.997,
0.679,1.744,0.184,-21.301,-39.673,-66.589,
0.719,1.422,0.27,-44.25,-44.678,-98.572,
0.73,1.003,0.4,-63.599,-48.767,-128.54,
0.689,0.541,0.537,-80.933,-49.5,-155.518,
0.612,0.027,0.71,-98.083,-47.363,-177.49,
0.536,-0.501,0.944,-114.014,-41.138,-193.42,
0.459,-1.004,1.273,-123.84,-36.743,-202.698,
0.306,-1.484,1.706,-124.451,-40.344,-206.604,
0.081,-1.872,2.196,-113.892,-45.593,-201.66,
-0.159,-1.993,2.51,-85.205,-41.138,-180.542,
-0.294,-2.194,2.678,-44.861,-21.79,-140.808,
-0.458,-2.212,2.571,5.249,1.404,-91.003,
-0.494,-2.026,2.288,60.73,18.433,-27.344,
-0.401,-1.69,2.014,91.736,33.325,39.063,
-0.322,-1.239,1.826,102.844,45.715,95.276,
-0.285,-0.788,1.59,112.915,55.603,136.78,
-0.298,-0.338,1.301,120.544,64.453,164.673,
-0.311,0.141,0.965,116.638,75.012,182.617,
-0.287,0.633,0.657,103.394,81.177,189.819,
-0.225,1.042,0.411,89.355,78.308,186.462,
-0.133,1.387,0.244,76.66,65.491,177.002,
-0.013,1.712,0.155,66.101,45.288,166.016,
0.144,2.058,0.255,64.575,21.851,155.212,
0.21,2.189,0.122,81.665,-1.892,141.785,
0.443,2.495,0.017,85.632,-21.79,126.587,
0.623,2.576,0.09,76.111,-46.997,98.938,
0.697,2.487,0.173,63.293,-64.026,55.603,
0.752,2.303,0.248,44.861,-68.97,9.521,
0.769,2.0,0.221,16.846,-71.228,-33.936,
0.784,1.581,0.337,-17.7,-62.012,-80.322,
0.72,1.122,0.466,-58.228,-53.833,-122.986,
0.659,0.616,0.631,-92.651,-39.917,-160.4,
0.541,0.075,0.771,-115.234,-24.536,-190.125,
0.431,-0.52,0.894,-119.507,-11.963,-212.524,
0.27,-1.116,1.041,-109.497,-12.024,-228.821,
0.026,-1.612,1.245,-93.506,-26.55,-236.206,
-0.244,-1.877,1.533,-70.679,-50.598,-229.37,
-0.496,-1.931,1.715,-30.151,-77.454,-206.055,
-0.608,-2.17,1.953,11.719,-92.651,-170.898,
-0.75,-2.194,2.031,48.645,-91.614,-132.996,
-0.867,-2.025,1.999,74.707,-72.449,-81.238,
-0.915,-1.587,1.921,80.872,-36.133,-21.179,
-0.903,-1.027,1.763,85.632,2.38,35.767,
-0.769,-0.477,1.505,101.318,31.25,84.534,
-0.623,0.071,1.201,118.896,43.274,114.685,
-0.419,0.491,0.993,128.174,38.269,128.418,
-0.197,0.798,0.821,129.639,24.841,134.399,
0.048,1.133,0.661,126.038,10.925,134.888,
0.32,1.512,0.546,120.605,-6.104,128.174,
0.573,1.807,0.643,115.356,-31.128,109.985,
0.757,1.707,0.558,114.868,-62.195,79.59,
0.917,1.842,0.577,94.666,-80.505,48.035,
1.082,1.859,0.697,58.96,-86.121,20.569,
1.26,1.722,0.804,27.649,-75.317,-10.132,
1.431,1.453,0.786,3.296,-54.626,-45.471,
1.573,1.036,0.731,-20.325,-32.837,-84.656,
1.579,0.509,0.768,-48.828,-16.541,-126.404,
1.469,-0.08,0.942,-78.064,-5.92,-165.344,
1.166,-0.685,1.175,-106.567,6.226,-196.899,
0.753,-1.226,1.451,-136.414,29.541,-214.294,
0.197,-1.644,1.542,-162.659,59.937,-213.135,
-0.197,-1.872,1.724,-176.697,90.82,-193.665,
-0.504,-2.099,1.934,-178.955,111.389,-154.297,
-0.675,-2.372,2.079,-153.259,115.906,-98.145,
-0.843,-2.27,2.046,-96.558,111.877,-25.757,
-0.888,-2.029,1.872,-37.415,100.647,56.458,
-0.872,-1.671,1.713,7.08,83.557,131.775,
-0.871,-1.131,1.587,34.79,64.758,192.749,
-0.895,-0.582,1.407,53.833,55.969,236.694,
-0.824,-0.024,1.191,67.2,59.387,261.536,
-0.697,0.471,0.97,71.167,68.604,270.63,
-0.556,0.851,0.757,66.101,70.496,269.043,
-0.415,1.19,0.618,54.199,62.927,262.756,
-0.223,1.556,0.556,42.908,48.95,255.676,
-0.016,2.066,0.698,44.922,29.236,243.53,
0.13,2.172,0.53,74.463,4.272,218.567,
0.335,2.41,0.377,96.68,-18.555,184.631,
0.562,2.353,0.355,98.022,-39.551,144.104,
0.646,2.193,0.418,85.632,-52.429,94.055,
0.648,2.02,0.427,68.787,-53.101,47.119,
0.598,1.84,0.358,50.354,-45.654,9.033,
0.525,1.656,0.283,29.358,-36.194,-23.315,
0.441,1.47,0.251,6.47,-29.663,-52.002,
0.393,1.201,0.242,-9.949,-28.564,-76.904,
0.387,0.818,0.24,-18.127,-33.875,-98.083,
0.511,0.391,0.295,-24.841,-40.161,-116.821,
0.714,-0.059,0.437,-33.081,-48.035,-137.207,
0.811,-0.576,0.698,-39.551,-65.552,-164.795,
0.681,-1.105,1.062,-48.401,-84.961,-197.754,
0.323,-1.561,1.492,-66.467,-93.567,-224.426,
-0.079,-1.947,1.906,-88.623,-85.693,-233.521,
-0.367,-2.108,2.331,-103.455,-63.904,-216.919,
-0.6,-2.37,2.594,-102.478,-28.87,-175.476,
-0.689,-2.432,2.646,-79.163,13.184,-115.601,
-0.809,-2.169,2.42,-29.297,40.955,-35.522,
-0.726,-1.829,2.06,20.386,58.472,53.711,
-0.624,-1.421,1.745,56.763,67.139,130.981,
-0.549,-0.936,1.423,79.285,70.251,191.406,
0.15,1.866,0.507,34.363,-8.85,54.626,
0.252,2.046,0.528,20.142,-9.094,33.997,
0.316,2.087,0.56,8.362,-10.193,14.526,
0.327,2.062,0.572,6.836,-12.329,-12.024,
0.304,2.001,0.542,8.057,-16.724,-42.297,
0.292,1.906,0.496,4.517,-21.606,-73.059,
0.245,1.761,0.491,-5.737,-25.94,-106.506,
0.167,1.568,0.506,-20.02,-30.151,-140.381,
0.081,1.376,0.553,-35.339,-32.593,-170.471,
0.012,1.18,0.627,-47.485,-34.546,-194.153,
-0.005,0.933,0.721,-52.917,-37.842,-210.571,
0.071,0.64,0.81,-51.086,-43.152,-219.91,
0.16,0.382,0.914,-45.837,-49.866,-226.379,
0.174,0.148,1.021,-40.649,-58.228,-233.154,
0.118,-0.096,1.134,-38.269,-67.078,-240.173,
0.032,-0.275,1.24,-42.786,-67.932,-244.507,
0.023,-0.431,1.338,-51.819,-59.021,-242.187,
0.098,-0.632,1.413,-58.167,-48.279,-236.877,
0.142,-0.884,1.51,-64.941,-39.978,-235.657,
0.08,-1.096,1.663,-76.721,-30.884,-239.685,
-0.05,-1.224,1.81,-91.492,-19.043,-245.789,
-0.224,-1.444,1.971,-104.431,0.549,-251.648,
-0.403,-1.696,2.002,-102.478,26.917,-250.671,
-0.54,-1.864,1.889,-86.609,55.908,-231.75,
-0.579,-1.943,1.714,-71.96,82.642,-192.444,
-0.587,-1.916,1.552,-56.641,97.961,-141.418,
-0.568,-1.823,1.41,-33.02,99.609,-84.9,
-0.542,-1.715,1.26,-1.892,89.783,-27.893,
-0.502,-1.611,1.142,24.353,77.698,23.743,
-0.486,-1.453,1.067,40.344,67.749,68.298,
-0.509,-1.301,0.993,49.5,60.547,105.042,
-0.509,-1.148,0.903,53.589,57.007,138.0,
-0.498,-0.953,0.858,51.453,54.626,169.006,
-0.533,-0.735,0.807,49.744,51.575,198.12,
-0.558,-0.503,0.737,52.124,47.913,225.708,
-0.558,-0.245,0.631,55.298,47.119,251.221,
-0.544,0.055,0.545,56.396,42.542,273.315,
-0.51,0.367,0.485,56.885,32.654,287.598,
-0.456,0.663,0.488,57.617,16.968,291.443,
-0.371,0.863,0.416,60.669,4.639,284.607,
-0.295,0.979,0.391,58.35,-10.315,267.7,
-0.269,1.057,0.426,47.668,-22.583,247.009,
-0.203,1.1,0.513,38.574,-32.41,229.431,
-0.223,1.168,0.497,33.691,-36.926,217.224,
-0.099,1.334,0.53,19.104,-38.391,211.06,
-0.046,1.384,0.614,10.254,-42.603,198.242,
-0.021,1.405,0.695,9.766,-43.762,182.617,
0.041,1.49,0.722,13.123,-44.434,170.288,
0.139,1.609,0.746,20.264,-47.546,155.823,
0.248,1.743,0.805,28.259,-53.955,133.972,
0.355,1.825,0.851,37.781,-61.707,102.844,
0.47,1.83,0.885,46.692,-68.359,62.805,
0.559,1.728,0.906,49.255,-74.097,17.944,
0.585,1.606,0.952,40.527,-78.064,-24.841,
0.627,1.487,1.062,24.414,-78.613,-60.486,
0.649,1.366,1.188,9.583,-74.463,-90.149,
0.63,1.215,1.257,0.244,-65.735,-116.455,
0.62,1.019,1.265,-5.31,-54.321,-139.648,
0.686,0.759,1.25,-8.484,-43.884,-158.691,
0.813,0.49,1.244,-11.536,-36.438,-174.072,
0.86,0.245,1.298,-15.747,-34.302,-190.796,
0.709,0.01,1.382,-17.212,-36.194,-211.914,
0.464,-0.301,1.509,-16.418,-38.696,-235.596,
0.217,-0.706,1.666,-18.005,-39.063,-255.92,
-0.046,-1.128,1.798,-27.588,-28.564,-266.235,
-0.317,-1.453,1.901,-44.312,-3.174,-261.475,
-0.508,-1.654,1.842,-59.875,31.006,-237.0,
-0.59,-1.875,1.829,-70.923,70.435,-194.824,
-0.695,-1.904,1.628,-60.242,97.29,-140.869,
-0.742,-1.781,1.406,-37.292,109.192,-77.759,
-0.782,-1.571,1.235,-13.367,104.004,-14.648,
-0.884,-1.344,1.099,13.55,87.402,40.1,
-0.976,-1.108,0.953,40.527,69.885,88.623,
-1.001,-0.783,0.802,58.655,57.983,130.249,
-0.958,-0.371,0.638,67.078,51.27,160.706,
-0.828,0.054,0.457,70.496,43.396,172.363,
-0.68,0.361,0.326,67.444,32.104,165.833,
-0.531,0.595,0.303,55.237,16.113,150.818,
-0.39,0.805,0.389,38.879,-1.038,137.146,
-0.279,0.999,0.473,28.381,-15.564,129.028,
-0.159,1.179,0.66,29.419,-29.541,125.732,
-0.041,1.203,0.691,48.157,-44.128,123.108,
0.099,1.383,0.679,62.5,-52.246,121.887,
0.378,1.494,0.766,61.34,-55.237,120.667,
0.691,1.444,0.881,57.312,-52.612,106.995,
0.983,1.299,0.964,52.734,-45.959,85.022,
1.217,1.075,1.037,41.748,-37.903,59.326,
1.378,0.787,1.163,17.212,-24.963,30.945,
1.365,0.465,1.297,-21.24,-3.723,1.892,
1.211,0.15,1.379,-73.547,30.396,-23.01,
0.999,-0.105,1.389,-137.512,80.933,-38.208,
0.791,-0.269,1.281,-204.041,133.179,-41.138,
0.608,-0.356,1.276,-264.893,177.917,-36.377,
0.467,-0.401,1.382,-314.148,208.557,-26.733,
0.398,-0.529,1.572,-346.68,223.816,-11.414,
0.323,-0.583,1.68,-366.699,241.577,7.629,
0.283,-0.563,1.753,-380.005,270.142,31.311,
0.252,-0.518,1.742,-384.705,294.861,57.312,
0.182,-0.485,1.704,-378.357,313.599,84.473,
0.014,-0.372,1.538,-359.009,330.017,111.45,
0.073,-0.325,1.366,-338.989,349.609,144.165,
0.011,-0.223,1.172,-332.214,363.22,169.861,
-0.109,-0.09,0.996,-336.426,372.375,187.195,
-0.249,0.065,0.728,-343.384,385.071,202.576,
-0.276,0.25,0.408,-354.309,398.254,214.783,
-0.269,0.623,0.141,-370.483,404.907,214.539,
-0.276,0.895,-0.117,-375.916,401.733,197.815,
-0.384,1.079,-0.312,-363.586,383.118,164.612,
-0.463,1.117,-0.463,-341.248,367.004,127.625,
-0.62,1.019,-0.553,-320.74,360.474,93.323,
-0.982,0.831,-0.672,-299.438,359.985,62.927,
-1.227,0.618,-1.013,-265.32,365.845,55.603,
-1.3,0.536,-1.501,-216.309,343.933,76.843,
-1.252,0.604,-1.7,-170.044,276.062,107.727,
-1.216,0.804,-1.666,-128.54,186.523,130.981,
-1.121,0.996,-1.542,-85.571,113.464,136.597,
-1.028,1.045,-1.542,-41.321,63.477,127.747,
-0.943,0.992,-1.569,-3.967,23.01,108.704,
-0.92,0.915,-1.528,17.822,-16.724,89.172,
-0.694,0.689,-1.166,31.006,-89.661,75.806,
-0.467,0.627,-0.862,28.442,-114.685,79.285,
-0.141,0.604,-0.602,32.166,-128.967,87.891,
0.309,0.655,-0.376,50.049,-136.902,101.135,
0.739,0.742,-0.225,78.308,-146.851,117.92,
1.107,0.923,-0.07,102.783,-152.222,127.258,
1.459,1.269,0.118,103.76,-148.01,130.249,
1.787,1.62,0.331,78.43,-130.92,121.765,
1.948,1.922,0.577,34.302,-105.713,96.558,
2.002,2.208,0.833,-10.803,-79.224,60.547,
1.908,2.401,1.031,-41.321,-56.458,21.606,
1.699,2.432,1.139,-47.974,-33.264,-18.799,
1.431,2.272,1.136,-33.203,-7.996,-59.57,
1.109,2.02,1.044,-9.766,21.729,-95.825,
0.744,1.733,0.839,12.512,58.105,-121.46,
0.334,1.46,0.528,27.954,96.558,-137.756,
-0.048,1.182,0.15,34.607,128.418,-146.729,
-0.353,0.918,-0.251,36.804,145.996,-146.973,
-0.592,0.718,-0.595,35.95,143.677,-138.428,
-0.76,0.592,-0.79,31.738,126.526,-124.634,
-0.927,0.491,-0.907,26.917,104.797,-108.337,
-1.081,0.429,-0.987,23.193,87.891,-92.773,
-1.22,0.383,-1.039,19.409,76.416,-77.026,
-1.337,0.37,-1.092,15.137,65.308,-60.547,
-1.41,0.36,-1.142,13.916,49.622,-42.786,
-1.413,0.357,-1.171,15.869,29.236,-24.475,
-1.356,0.358,-1.171,17.273,7.263,-6.165,
-1.256,0.334,-1.162,14.954,-13.245,10.559,
-1.097,0.282,-1.127,6.592,-33.142,27.466,
-0.847,0.267,-1.022,-7.324,-52.612,46.997,
-0.482,0.319,-0.853,-20.996,-69.641,69.946,
-0.009,0.405,-0.674,-28.503,-80.444,93.323,
0.542,0.554,-0.488,-28.687,-84.412,112.732,
1.129,0.767,-0.275,-21.606,-84.045,127.136,
1.618,1.01,-0.034,-9.521,-79.651,135.559,
1.977,1.319,0.216,-1.16,-71.167,135.498,
2.226,1.763,0.447,-3.357,-54.993,125.977,
