aX,aY,aZ,gX,gY,gZ,millis
-0.283,-0.462,0.813,11.597,13.55,-36.438,73742
-0.293,-0.453,0.84,6.592,11.292,-33.997,73751
-0.282,-0.477,0.85,2.258,7.996,-30.884,73760
-0.232,-0.437,0.807,-1.709,3.662,-28.442,73768
-0.165,-0.496,0.837,1.282,4.333,-20.752,73777
-0.204,-0.514,0.818,5.798,7.812,-18.311,73786
-0.237,-0.516,0.844,6.592,12.207,-24.353,73795
-0.222,-0.478,0.823,7.08,13.489,-29.053,73803
-0.225,-0.437,0.802,4.883,14.465,-30.884,73812
-0.207,-0.427,0.814,2.441,17.334,-28.625,73821
-0.212,-0.447,0.818,-0.488,18.921,-26.428,73830
-0.263,-0.431,0.834,-5.554,19.226,-26.245,73839
-0.255,-0.456,0.84,-11.841,17.212,-26.794,73847
-0.283,-0.436,0.79,-17.944,14.893,-28.442,73856
-0.301,-0.427,0.819,-26.917,13.855,-28.748,73865
-0.32,-0.418,0.85,-33.752,11.414,-25.452,73874
