millis,aX,aY,aZ,gX,gY,gZ
84329,-0.055,0.099,0.981,4.456,2.441,6.897
84338,-0.055,0.098,0.981,3.357,2.686,6.409
84347,-0.053,0.094,0.984,2.930,2.441,5.249
84356,-0.044,0.102,0.982,2.625,2.075,4.395
84365,-0.042,0.107,0.982,2.380,2.197,3.479
84373,-0.042,0.106,0.983,2.136,2.441,2.869
84382,-0.042,0.104,0.984,1.953,2.625,2.380
84391,-0.044,0.101,0.984,2.319,2.625,2.075
85820,-0.566,1.159,0.844,-0.793,3.723,22.034
85829,-0.658,1.399,0.807,-2.930,5.798,5.981
85838,-0.684,1.929,0.749,1.160,2.136,-0.732
85847,-0.724,1.854,0.752,1.587,1.892,-11.536
85856,-0.688,1.726,0.758,0.427,4.944,-38.208
85864,-0.679,1.826,0.697,8.789,1.526,-56.946
85873,-0.606,1.458,0.809,11.108,-5.676,-67.078
85882,-0.533,1.522,0.792,1.404,-8.362,-81.848
85891,-0.601,1.623,0.769,3.967,-4.089,-92.102
85900,-0.535,1.559,0.801,3.540,-5.005,-104.187
85908,-0.503,1.583,0.780,3.784,-6.958,-119.446
85917,-0.418,1.474,0.805,7.751,-5.005,-134.460
85926,-0.426,1.315,0.836,8.423,-4.639,-145.996
85935,-0.454,1.343,0.784,8.179,-8.850,-158.081
85943,-0.427,1.197,0.812,10.193,-16.602,-172.302
85952,-0.380,1.079,0.843,8.240,-28.076,-188.965
85961,-0.264,0.927,0.885,7.019,-29.297,-201.782
85970,-0.238,0.652,0.947,2.441,-23.254,-210.266
85978,-0.216,0.557,0.912,3.845,-21.790,-217.896
85987,-0.339,-0.027,0.957,25.085,-16.968,-221.436
85996,-0.392,-0.323,1.063,9.705,-21.118,-236.572
86005,-0.504,-0.377,1.037,3.967,-30.090,-243.347
86014,-0.710,-1.056,1.124,10.254,-32.349,-245.117
86022,-0.755,-1.591,1.185,14.404,-31.799,-254.822
86031,-0.724,-2.288,1.234,11.719,-26.611,-252.808
86039,-0.756,-2.545,1.297,4.578,-23.865,-236.450
86048,-0.581,-2.753,1.300,4.700,-24.719,-214.355
86057,-0.491,-2.857,1.342,8.667,-20.996,-176.086
86066,-0.510,-2.703,1.322,0.793,-16.663,-138.367
86075,-0.389,-2.709,1.315,0.427,-7.019,-106.201
86083,-0.334,-2.313,1.269,0.244,-2.563,-70.068
86092,-0.353,-1.892,1.214,-0.549,0.244,-36.438
86101,-0.422,-1.455,1.155,-0.916,0.793,-13.306
86110,-0.452,-0.784,1.079,-0.854,-0.488,-1.160
86119,-0.154,-0.344,1.042,-0.916,0.244,5.310
86127,0.011,-0.295,1.034,-1.709,7.141,27.832
86136,-0.089,-0.095,1.005,-7.507,12.390,78.308
86145,-0.303,0.086,0.973,-9.949,15.686,108.704
86154,-0.257,0.197,0.970,-6.470,11.536,82.520
86162,-0.149,0.293,0.956,-5.615,8.118,54.565
86171,-0.100,0.501,0.924,-4.761,6.836,37.354
86180,-0.075,0.548,0.917,-0.244,5.188,25.146
86189,-0.057,0.191,0.972,6.958,4.761,13.855
86198,-0.056,0.150,0.979,9.094,4.761,7.202
86206,-0.062,0.175,0.975,7.568,3.906,11.719
86215,-0.055,0.138,0.978,2.808,3.662,12.756
86224,-0.049,0.063,0.991,-1.343,4.272,8.972
86233,-0.044,0.077,0.987,-2.869,6.409,6.653
86242,-0.083,0.082,0.982,-3.479,7.385,6.287
86250,-0.065,0.059,0.984,-2.808,5.249,5.798
86259,-0.042,0.083,0.985,-1.526,2.625,5.920
86267,-0.039,0.116,0.984,-0.854,1.465,7.324
86276,-0.033,0.132,0.978,-0.366,1.770,7.874
86285,-0.034,0.103,0.981,0.183,1.648,8.606
86294,-0.039,0.160,0.974,0.671,1.465,8.850
86303,-0.041,0.165,0.974,2.441,2.014,9.155
86311,-0.052,0.148,0.977,2.380,2.136,9.216
86320,-0.064,0.119,0.980,1.587,2.563,8.789
86329,-0.066,0.116,0.981,1.343,2.441,8.667
86338,-0.072,0.109,0.981,0.977,2.441,8.850
86346,-0.076,0.106,0.981,0.793,2.380,8.911
86355,-0.076,0.100,0.981,0.610,2.319,8.484
86364,-0.078,0.097,0.982,0.488,1.831,7.202
86373,-0.062,0.116,0.983,0.671,1.953,6.348
86382,-0.053,0.137,0.978,0.916,2.380,6.470
86390,-0.055,0.146,0.977,0.610,3.479,7.141
86399,-0.043,0.155,0.977,0.427,3.662,6.836
86408,-0.035,0.161,0.976,0.793,4.089,7.019
86417,-0.030,0.162,0.975,0.854,4.333,7.446
86426,-0.027,0.156,0.975,0.671,4.639,8.057
86434,-0.016,0.148,0.976,0.488,4.333,8.423
86443,-0.008,0.141,0.978,0.549,3.540,8.972
86452,-0.011,0.138,0.976,1.160,2.502,10.132
86461,-0.019,0.129,0.979,2.136,1.465,10.254
86470,-0.042,0.128,0.982,2.380,-0.305,8.484
86478,-0.049,0.120,0.983,2.136,-0.977,6.409
86487,-0.051,0.122,0.982,1.587,-0.854,5.798
86496,-0.016,0.125,0.982,0.793,-0.244,5.432
86505,-0.016,0.133,0.981,0.244,1.038,4.028
86513,-0.030,0.143,0.977,-0.427,2.563,3.052
86522,-0.041,0.143,0.978,-0.732,3.235,2.197
86531,-0.053,0.138,0.979,-0.977,3.296,1.404
86540,-0.054,0.136,0.980,-1.343,3.540,0.488
86548,-0.067,0.123,0.982,-1.160,3.296,-0.061
86557,-0.067,0.122,0.981,-1.160,3.296,-0.366
86566,-0.067,0.121,0.979,-0.977,3.174,-0.183
86574,-0.062,0.122,0.980,-0.793,2.930,0.244
86583,-0.066,0.121,0.980,-0.488,2.563,0.244
86592,-0.070,0.117,0.980,-0.366,2.136,-0.305
86601,-0.064,0.119,0.981,-0.244,2.747,0.854
86610,-0.062,0.122,0.981,0.061,2.747,1.831
86618,-0.056,0.124,0.981,0.122,2.930,2.563
86627,-0.052,0.122,0.982,-0.122,2.991,3.113
86636,-0.052,0.126,0.979,-0.122,3.113,3.052
86645,-0.052,0.124,0.981,-0.183,3.418,3.052
86653,-0.052,0.124,0.981,-0.305,3.845,3.052
86662,-0.052,0.125,0.981,-0.427,4.028,3.052
86671,-0.051,0.125,0.980,-0.488,3.906,3.052
86680,-0.068,0.107,0.979,-0.183,3.723,2.808
86688,-0.051,0.121,0.980,0.122,2.991,2.747
86697,-0.053,0.128,0.979,0.427,2.380,3.784
86706,-0.049,0.135,0.979,0.427,2.380,3.906
86715,-0.048,0.134,0.978,0.488,2.258,3.723
86724,-0.050,0.132,0.979,0.549,2.380,3.418
86732,-0.050,0.132,0.980,0.427,2.502,3.235
86741,-0.049,0.132,0.980,0.488,2.563,3.113
86750,-0.046,0.133,0.978,0.427,2.563,2.930
86759,-0.046,0.136,0.977,0.427,2.258,3.113
86768,-0.045,0.132,0.978,0.916,1.831,3.296
86776,-0.041,0.127,0.980,1.099,1.282,3.601
86785,-0.018,0.120,0.983,1.465,0.916,3.906
86794,-0.022,0.130,0.981,1.099,1.831,3.845
86802,-0.029,0.138,0.978,0.610,2.747,3.906
86811,-0.038,0.138,0.980,0.000,3.174,3.540
86820,-0.032,0.138,0.978,-0.183,2.869,2.625
86829,-0.047,0.135,0.980,-0.671,2.136,0.671
86838,-0.052,0.131,0.980,-0.732,2.930,0.916
86846,-0.050,0.129,0.979,-0.488,2.502,0.061
86855,-0.049,0.131,0.980,-0.549,2.563,-0.244
93765,-0.042,-1.910,1.093,12.268,-4.211,56.335
93774,0.258,-2.473,1.103,12.085,-6.409,94.482
93783,0.598,-2.799,1.135,4.333,1.221,89.355
93792,0.847,-2.849,1.203,0.854,2.380,41.687
93800,0.475,-2.471,1.064,5.493,-6.836,12.268
93809,0.176,-2.316,1.136,2.136,1.160,7.568
93818,-0.194,0.492,1.025,1.587,-10.559,7.263
93827,0.270,-1.839,1.002,10.193,-7.324,41.687
93835,-0.391,-1.384,1.109,5.920,-0.183,99.976
93844,-0.634,-0.820,1.077,-6.104,-6.653,134.827
93853,-0.459,0.215,0.890,1.831,4.150,168.823
93862,-0.540,1.086,0.985,3.296,16.907,175.537
93870,-0.490,0.446,0.889,-1.038,16.602,181.213
93879,-0.621,0.980,1.040,-3.662,7.751,171.204
93888,-0.374,0.648,0.908,2.441,18.555,166.687
93897,-0.648,1.243,0.938,-8.728,-2.319,175.964
93906,-0.666,1.574,0.940,-13.550,-10.925,168.274
93914,-0.620,1.944,0.871,-13.611,1.404,145.325
93923,-0.541,2.285,0.853,-13.123,11.169,120.911
93932,-0.422,2.405,0.837,-15.564,7.385,95.886
93941,-0.278,2.253,0.831,-14.709,3.357,73.059
93950,-0.319,2.208,0.879,-16.663,-0.977,56.580
93958,-0.287,1.999,0.851,-13.916,0.427,40.527
93967,-0.292,1.818,0.868,-8.911,3.723,28.015
93976,-0.399,1.668,0.867,-4.456,7.019,18.738
93985,-0.388,1.345,0.881,0.549,14.038,5.066
93994,-0.341,0.922,0.938,-1.221,15.503,-11.414
94002,-0.290,0.511,0.957,-5.859,12.939,-21.179
94011,-0.219,0.252,0.972,-9.949,10.803,-26.917
94020,-0.196,0.114,0.999,-16.479,10.132,-20.935
94029,-0.157,0.005,1.006,-18.127,8.728,-13.245
94037,-0.140,-0.093,1.009,-18.860,3.174,-5.798
94046,-0.124,-0.038,1.013,-21.362,-1.099,-0.793
94055,-0.119,-0.009,0.984,-20.508,-2.319,0.244
94064,-0.101,0.001,0.982,-10.803,0.183,-1.160
94072,-0.041,0.002,0.991,-2.197,2.686,0.000
94081,-0.076,0.034,0.993,0.183,4.395,1.953
94090,-0.059,0.045,0.994,-0.061,3.174,4.700
94098,-0.036,0.074,0.986,1.770,2.197,7.751
94107,-0.034,0.094,0.984,2.563,1.526,8.911
94116,-0.017,0.107,0.981,2.808,2.319,7.568
94125,-0.010,0.106,0.981,2.747,3.418,5.371
94134,-0.010,0.095,0.986,2.869,3.479,3.845
94142,-0.023,0.080,0.986,3.784,3.113,3.113
94151,-0.031,0.079,0.985,3.540,2.869,3.418
94160,-0.035,0.074,0.987,2.808,2.686,3.357
94169,-0.037,0.070,0.987,2.075,2.686,3.052
94178,-0.037,0.076,0.987,1.892,2.197,3.052
94186,-0.042,0.076,0.985,1.465,1.343,2.991
94195,-0.042,0.076,0.986,1.099,1.038,2.808
94204,-0.043,0.077,0.986,0.671,0.916,3.052
94213,-0.042,0.078,0.986,0.610,0.916,3.174
94221,-0.040,0.075,0.985,0.549,0.854,3.479
94230,-0.043,0.079,0.987,0.732,0.854,3.174
94239,-0.041,0.077,0.987,1.099,0.671,3.296
94248,-0.047,0.033,0.961,1.099,0.732,2.747
94256,-0.034,0.099,1.001,-0.183,3.296,-0.793
94265,-0.045,0.076,0.983,2.075,2.197,0.061
94274,-0.042,0.075,0.987,2.075,1.892,0.916
94283,-0.042,0.073,0.986,2.197,1.953,0.793
94292,-0.041,0.074,0.989,2.319,2.197,0.427
94300,-0.042,0.074,0.987,2.686,2.563,0.305
94309,-0.011,0.067,0.997,2.808,2.625,0.366
94318,-0.076,0.084,0.978,3.479,-0.366,-1.892
94327,-0.050,0.080,0.991,6.226,-1.160,-2.258
94336,-0.050,0.068,0.984,6.714,-0.305,0.549
94344,-0.059,0.050,0.988,5.981,0.061,2.258
94353,-0.059,0.050,0.989,6.226,0.305,4.517
94361,-0.057,0.058,0.989,6.165,0.610,7.141
94370,-0.050,0.056,0.992,5.981,0.366,8.240
94379,-0.049,0.055,0.985,6.104,-0.061,8.179
94388,-0.057,0.045,0.985,5.554,-0.122,7.996
94397,-0.049,0.060,0.984,3.906,0.061,9.033
94405,-0.041,0.081,0.988,2.686,0.244,9.399
94414,-0.044,0.062,0.954,1.953,0.305,9.277
94423,-0.033,0.093,0.995,-3.357,2.502,8.057
94432,-0.045,0.076,0.987,-3.418,2.380,6.409
94441,-0.044,0.079,0.990,-4.395,3.174,5.310
94449,-0.054,0.061,0.977,-4.944,4.028,4.150
94458,-0.048,0.078,1.001,-3.906,3.967,3.784
94467,-0.054,0.063,0.983,-1.160,2.991,3.967
94476,-0.050,0.064,0.993,-0.610,2.930,4.028
94485,-0.048,0.051,0.977,0.977,1.953,4.761
94493,-0.044,0.069,1.001,-0.732,2.930,4.578
94502,-0.048,0.062,0.977,0.549,2.686,5.310
94511,-0.042,0.074,0.994,-0.488,3.784,4.944
94520,-0.053,0.057,0.982,0.061,3.723,4.272
94528,-0.051,0.082,0.985,0.000,3.418,5.127
94537,-0.049,0.083,0.988,-1.343,3.784,5.554
94546,-0.047,0.081,0.990,-0.916,2.991,5.432
94555,-0.045,0.081,0.991,-0.061,2.441,5.249
94564,-0.047,0.075,0.985,0.732,1.770,4.944
94572,-0.047,0.071,0.983,0.916,1.587,4.822
94581,-0.048,0.068,0.983,0.244,1.953,4.578
94590,-0.047,0.067,0.983,-0.610,2.380,4.639
94599,-0.047,0.066,0.983,-1.465,3.357,4.700
94607,-0.074,0.071,0.974,-2.441,4.333,4.456
94616,-0.012,0.061,1.001,-3.845,7.996,7.629
94625,-0.045,0.067,0.982,-6.042,8.362,8.179
94634,-0.049,0.078,0.991,-5.798,7.324,6.165
94642,-0.041,0.073,0.992,-5.127,7.629,6.470
94651,-0.046,0.074,0.986,-4.700,7.263,6.409
94660,-0.042,0.076,0.990,-4.517,7.202,6.165
94668,-0.040,0.077,0.991,-4.028,6.958,6.409
94677,-0.046,0.078,0.987,-3.723,6.409,6.042
94686,-0.040,0.077,0.989,-3.113,6.470,5.920
94695,-0.035,0.079,0.992,-2.502,6.165,5.676
94703,-0.038,0.079,0.989,-1.709,4.761,4.517
94712,-0.040,0.079,0.987,-0.977,3.723,3.906
94721,-0.040,0.080,0.988,-0.732,3.357,3.662
94730,-0.042,0.078,0.987,-0.488,3.235,3.479
94739,-0.042,0.080,0.987,-0.610,3.479,3.479
94748,-0.042,0.083,0.988,-0.977,3.540,3.235
94756,-0.041,0.083,0.987,-0.732,3.296,3.296
94765,-0.042,0.081,0.985,-0.671,3.174,3.357
94774,-0.041,0.082,0.985,-0.916,3.296,3.296
94783,-0.040,0.083,0.987,-1.038,3.601,3.479
94792,-0.038,0.082,0.987,-1.221,3.906,3.540
94800,-0.059,0.082,0.972,-1.160,4.517,3.967
95843,-0.402,1.288,0.870,-3.662,5.127,-14.038
95852,-0.374,1.348,0.865,-6.348,1.038,-33.020
95861,-0.341,1.305,0.874,-13.306,-0.854,-42.542
95870,-0.375,1.373,0.863,-24.536,-4.395,-49.927
95879,-0.359,1.446,0.845,-31.311,-6.592,-61.462
95887,-0.407,1.596,0.769,-34.424,-8.606,-76.355
95896,-0.228,1.246,0.848,-28.137,-12.817,-89.966
95905,-0.259,1.160,0.835,-23.315,-13.123,-89.600
95914,-0.370,1.263,0.791,-18.616,-14.893,-89.294
95923,-0.303,1.221,0.757,-3.845,-14.832,-97.168
95931,-0.284,1.105,0.728,16.663,-20.142,-107.239
95940,-0.259,1.045,0.888,35.217,-17.090,-116.150
95949,-0.239,1.072,0.894,50.903,-4.089,-123.779
95958,-0.219,0.980,0.916,60.974,-3.418,-132.385
95966,-0.283,0.720,0.931,56.335,2.747,-137.512
95975,-0.225,0.254,1.010,22.827,15.015,-135.742
95984,-0.397,-0.135,1.048,-2.258,-6.042,-136.902
95993,-0.354,-0.775,1.045,-3.967,-10.864,-129.150
96001,-0.265,-1.807,1.180,9.338,-9.216,-105.408
96010,0.155,-2.656,1.254,13.428,-2.625,-58.105
96019,0.098,-2.078,1.215,8.606,-2.930,1.648
96028,-0.135,-1.508,1.115,4.150,0.244,26.550
96037,0.106,-2.085,1.170,0.366,0.122,19.958
96045,0.953,-3.978,1.368,-0.793,-2.563,2.686
96054,-0.338,-1.103,1.211,-3.052,-7.874,-4.150
96063,-0.274,-0.014,1.019,3.601,-32.532,-26.917
96072,-0.079,-0.135,0.854,17.639,-40.588,-48.401
96081,0.466,-1.318,1.136,-4.700,-5.432,-30.945
96089,0.370,-1.760,1.160,-4.028,5.554,6.592
96098,0.023,-1.269,1.103,1.587,2.502,24.536
96107,-0.090,-0.177,1.013,-0.854,0.061,-0.122
96115,-0.075,0.072,0.980,-0.793,-3.235,-3.479
96124,0.023,0.048,0.989,-1.526,-0.488,10.864
96133,0.009,-0.056,0.997,-1.892,0.916,38.025
96142,-0.065,-0.035,0.998,-2.502,4.089,49.194
96151,-0.130,0.081,0.984,-2.808,5.981,37.842
96159,-0.118,0.170,0.976,-2.991,7.263,23.071
96168,-0.117,0.185,0.970,-2.930,6.775,17.761
96177,-0.079,0.161,0.982,-1.526,7.996,10.925
96186,-0.085,0.137,0.983,1.465,6.104,2.319
96195,-0.100,0.129,0.980,3.418,5.737,1.038
96203,-0.072,0.136,0.979,3.662,5.188,0.916
96212,-0.066,0.128,0.976,3.479,3.967,-1.221
96220,-0.036,0.113,0.982,1.953,4.883,-2.014
96229,-0.023,0.088,0.986,1.099,4.028,-2.625
96238,-0.022,0.071,0.986,0.366,3.235,-0.488
96247,-0.027,0.066,0.984,-0.549,3.235,0.977
96256,-0.021,0.069,0.985,-1.404,4.517,-1.892
96265,-0.013,0.073,0.988,-1.770,4.150,-2.502
96273,-0.028,0.081,0.987,-1.648,3.113,-1.831
96282,-0.033,0.088,0.984,-1.343,2.258,-1.465
96291,-0.034,0.091,0.984,-0.366,1.160,-0.488
96300,-0.036,0.092,0.983,0.305,0.732,1.038
96309,-0.044,0.092,0.984,0.732,0.671,2.319
96317,-0.050,0.089,0.985,0.916,0.732,2.441
96326,-0.052,0.089,0.984,1.160,0.916,1.831
96335,-0.050,0.090,0.983,1.282,1.221,0.977
96343,-0.049,0.094,0.983,0.854,1.709,0.793
96352,-0.047,0.096,0.986,0.854,2.319,1.465
96361,-0.051,0.094,0.984,1.160,2.319,2.319
96370,-0.055,0.093,0.984,1.282,2.747,2.319
96379,-0.063,0.090,0.983,1.038,3.113,2.258
96387,-0.052,0.094,0.985,0.977,3.174,1.770
96396,-0.048,0.096,0.984,0.549,3.235,1.770
96405,-0.045,0.096,0.984,0.671,3.052,1.709
96414,-0.046,0.095,0.985,0.549,3.052,1.892
96423,-0.046,0.093,0.984,0.366,2.930,2.319
96431,-0.045,0.093,0.985,0.427,2.747,2.686
96440,-0.044,0.091,0.984,0.427,2.380,2.747
96448,-0.044,0.091,0.985,0.671,1.953,2.991
96457,-0.045,0.090,0.985,1.038,1.526,3.235
96466,-0.047,0.089,0.985,1.099,1.038,3.357
96475,-0.047,0.088,0.985,1.404,0.793,3.479
96484,-0.049,0.088,0.985,1.526,0.671,3.479
96493,-0.049,0.088,0.985,1.709,0.610,3.540
96501,-0.048,0.088,0.985,1.709,0.427,3.601
96510,-0.051,0.091,0.986,1.648,0.061,3.601
96519,-0.052,0.091,0.987,2.258,-0.183,3.418
96528,-0.060,0.077,0.986,2.686,-0.427,3.052
96537,-0.061,0.081,0.983,2.930,-0.366,2.808
96545,-0.052,0.092,0.983,2.563,0.061,3.723
96554,-0.054,0.091,0.984,2.075,0.854,4.089
96563,-0.056,0.088,0.984,1.526,1.465,4.333
96572,-0.057,0.091,0.984,1.343,2.197,4.517
96580,-0.054,0.096,0.983,1.099,2.808,4.333
